,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
0,2271,0.0,0.225,"staff, care, patient, nurse, family, wife, love, good, nursing, unit","in april, my dad suffered from a blood clot in his spine leaving him paralyzed from the chest down. my dad needed acute spinal rehabilitation after the hospital and deserved/ needed to be around people who really cared for him and his mental well-being. 

we were recommended kessler inpatient rehab for various reasons. this rehab is over an hour away for my family and i but due to past experiences at rehab facilities we needed my dad to get the best care possible. 

the first day my dad was admitted, an aid came in and insisted because he's obese and it would be too much work to constantly clean him so he needed an adult diaper. my dad was visibly upset and the aid made multiple remarks regarding his weight and how he was ""too large"" for her to do anything alone. my dad already felt like a burden, lost his meaning for life, and has had the hardest few years of his life. i have no tolerance for anyone bullying him but before i could say anything, one of the physical therapists, barbara, stepped into the room, heard what was being said and took care of the situation instantly. she filed a complaint with the head nurse and alerted her peers of what happened. she assured me no one, including my dad, deserves to be treated that way for any reason. 

after the first day, i felt like my dad was in good hands and the following months everyone at kessler would prove me right. 
i was fortunate enough to be able to visit my dad almost everyday but the days i or someone in my family couldn't visit, we felt safe knowing my dad was in good care. 

a special thank you to my dad's nurses and doctors, especially donna and alan. thank you to his physical therapists, barbara and tori, that kept us updated with his progress and worked with us to help him psychologically. 

after kessler, my dad had to go to a subacute rehab and we were happy he was closer to home but the staff and overall care was pathetic. my dad ended up in the hospital because of the lack of care and sadly he lost a lot of confidence, hope, and will to progress that the staff at kessler built. 

i wish my dad's insurance allowed him to stay at kessler longer. the disabled and their family deserve the level of care they provided.

i would recommend this specific kessler over and over and over again."
1,6705,1.0,0.4039,"nurse, baby, child, son, daughter, time, make, check, experience, give","first off i want to start by saying any mamas out there who are going to deliver at mountainview please please enjoy your pregnancy and try to get to full-term not only is it hard delivering during the pandemic because you cannot have family there but everyone is in a panic and a frenzy and they're pulling people from different areas to come in to labor and delivery post partum nicu nursery who don't usually work there so it's kind a like everyone's running around with their heads cut off. i delivered my babies and i had a very successful labor and delivery i had many different nurses so i won't speak on that but my doctor who is usually based at centennial was amazing and he made the experience 10 times better my babies were born 35 weeks and three days mountain view's policy is any baby who was born before 36 weeks goes to the nicu while we stayed at the nicu we both(parents)got 
 to stay because we had two babies the policy during the pandemic is only one parent per baby my babies never needed a nasal cannula never needed temperature help never needed a feeding tube or any other assistance the only job the nurses had to do is feed them and change them we stayed at the nicu for 10 days reason being is the babies had to have up there cc every day and have two consistent days of weight  so those first 10 days their weight fluctuated many times and because we have a toddler at home we cannot be there for all eight feedings they had many nurses who aren't usually in the nicu feeding our babies i expressed my concern to the doctor saying maybe they're having difficult feeds because it's a new person every few feeds every time i fed my babies they fed perfectly fine when they finally had two days of weight they could come home and we were sent to see our pediatrician the pediatrician recommended that we do not wake our babies up every three hours as they show that they can gain weight. i was relieved when we got good results from our pediatrician and also ecstatic to not have to be at mountainview's  nicu during our stay we had many nurses who were not friendly this was a very hard time for me not only did i have two babies but i had two babies who could not come home also there were nurses who were dealing with other sickly babies who were constantly tell them to stop crying and that they were fine and it really did not put me at ease when i had to leave my babies. there was an incident that happened with my baby baby b still to this day she has a reflux problem or maybe it was just her learning how to drink the milk and let it digest but she fed there and it was probably 2 1/2 ounces they laid her down and she was quiet difficult to burp at first  so she had not burped and they laid her down she then spit up and choked on the spit up and no one knew until the alarms went off beeping saying that she couldn't breathe after that they did prolong her stay because they have a policy if you go without breathing you have to be monitored for three days but she never needed any type of feeding tube after that or any type of oxygen mask after that because it was due to her spitting up and choking on her spit up it was really unnerving leaving my kids there because i know that she spits up and i sit and hold her up for an additional 15 to 20 minutes but i can't trust somebody else especially nurses who just want to sit and gossip in the corner like many times when i was there. this post may be clouded with the emotions because i had just had two babies who are doing excellent now and they really had a hard time discharging us until a baby that was born at 24 weeks had to come in and then after that they pushed us off into a procedure room and told us to get our baby but i am just saying this to say if you have to deliver here relax and get your baby to full-term so that you can be discharged because i had a awful nicu stay at mountain view i felt like no one really cared and i felt like we truly didn't need to be there i felt like it was about the money due to the fact that we are in a pandemic. also i tried to contact the nicu manager many of times about how i felt like my daughters are being treated but i never got a call back which is why i am leaving a review saying that i felt like the nurses weren't adequate they had a few good nicu nurses but only once a day they were never really rotating well and i wanted to mention that my girls were 5 pounds and 2 ounces in 5 pounds and 15 ounces pretty healthy girls all i'm saying is if you have another option to go to a different hospital do some research and give it a look"
2,4745,2.0,0.4616,"life, die, year, heart, hospital, friend, find, end, lose, save","i didn't spend much time here but they seem nice enough.  i slipped through the medical cracks in the most horrific torturous experience a human being could have. 

i suffered from a new man- made disease the world has not seen, which is why i could not get help.  

a device for the visage to plump and lift the skin came out as ""natural."" i would have the most severe adverse reaction anyone has had to anything in the history of the world.  

it was a hardcore liposuction machine for double chins. ( see my photos in other reviews).  

 because i went untreated for 2 years i had heart issues and i suffer with encephalitis and brain damage, from a reaction to this device.  

i told the doctor what happened and he was horrified.

there are two types of people in this world.

the people who can grasp what happened to me, and the people who cannot.

this doctor could, and he said that i should stay overnight because of my tremors, which looked like i had parkinson's, and my complaints of my heart issues.

my entire brain, cns, face, eyes, skull, cooked in physical electricity from the electrical brain storm i was in. i was electrically fried.  burned hair. smells. all of it.   i looked and felt  mentally ill.  

i had spent two years in a seizure but i never seized. 

my mother lives near here and i don't know why she never took me to a hospital when i kept complaining my brain and organs were shutting down, and i was trapped in my brain suffocating and being burned alive.  

agonizing. 

i took an overdose a few hours before my face would be black from electrical burns and skeleton would start showing thru.  i accidentally saved my life, but the damage was done.

i had cooked alive for almost two years spent $200,000 cash and went to nine cities looking for a cure and it was at cvs the whole time.

if i had i just had hospital admission day one a skin punch biopsy a spinal tap and an eeg i could have been out of there and had a full free life but that's not the way it went.

i was too impaired to get myself admitted to hospital.  i do believe they would have let me in. 

bc no one has seen this, it was an uphill battle, and i had no one pushing for me. ...sorry to change subjects. 

this hospital staff was very nice to me.  they took mercy on me, and gave me valium bc at that point, i was so fried, and scared of my brain, you had to scrape me off the ceiling. 

they kept overnight to monitor my heart.  

there was a woman next to me who suffered a silent stroke and they were all around her  as if she was ""madonna.""

 she had a full attentive team. 

i remember being so jealous of the medical attention she had, and i wished i were she. 

so from what i saw, and experienced, they are a  good hospital. they were nice to me, and non-judgemmental  when they hear what had happened to me. they took care of the other woman.  

i think this hospital would have let me in had they seen my photographs and had my mother explain the fact that i could not get any blood or oxygen to my brain,  and that my skin and mucous membranes were physically cooking off.
i also had no motor skills and everything i looked at was like i was on lsd and my head was in a vice grip.

  bc i was in a seizure, i didn't even know it was neurological.  i was conditioned in it for so long.  suffocating.    

the hospitals in los angeles would not let me in. 

(you can read my other reviews on that). 

please be aware if anyone comes in w a complication from a cosmetic heating device/ lasers, that it is life-threatening.   a lot of women are dead and the cure could have been a simple bottle of pills, as mine was."
3,3587,3.0,0.389,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","quick note: when i refer to adolescent(s), i am meaning ages 13-17, not children.)
my review on google 2 months ago was deleted. here it is copy and pasted, also edited a bit.
i was a patient at harbor oaks hospital many times in the adolescent (pediatric) section. your personal freedom here is pretty much deprived, as it is in most places. you have limited access to your clothes, hygiene material, books, anything used to help or regulate yourself. try to bring pg books, they won't be hesitant to take away any 'graphic' material (non-gut-churning material such as stephen king is not allowed, neither are books on psychology/mental health, or books with tragedy (drug addiction, mental health crisis, suicide, etc) as it is assumed other patients will read your materials. if lucky, the nurses/behavioral techs will take pity on your situation and let you have some of your 'graphic' books and the like. 
anyway, harbor oaks. not the best hospital. treatment is less than mediocre or adequate. no interacting with the opposite sex, which i can understand, although they don't stop children from butting into a situation such as phone calls, a personal matter with the nurses/behavioral techs, or whatever. children, if not enough beds on their side, will be housed on the teen girls' side. not the best choice. they will put transgenders on whichever side their sex at birth is. no lgbt rights whatsoever yet they won't stop patients from telling you graphic details of their sexual assault/abuse. being abused is a horrible thing and to be dealing with that, and have someone whom you've first met tell you their graphic details of abuse, is not something i enjoyed, and i wouldn't expect anyone to enjoy this either. the interaction with the same sex is not monitored. 
the food is not terrible, although what they promise for dinner is the opposite you receive. for example, if they promise cookies/cake/brownies, you may get gelatin or something of that sort. 
the social worker, eva, is inadequate and treats her adolescent patients like they are children. there are groups 2-4 times a day, and you will be frequently bored, no matter what they tell you. there is rarely treatment that addresses destructive behaviors or any other disorder besides clinical depression/persistent depressive disorder. if that is your issue, go to this hospital. if you struggle with something more complex, such as childhood abuse, destructive behaviors, eating disorders, personality disorders, etcetera, spend your money someplace else. 
they'll dope you up to as far as 600 m.g, morphing you into a zombie. you get no say in your aftercare or treatment in general. 
the average stay here, from what i remember, is 5-9 days. sometimes longer, sometimes shorter. the shortest i saw someone stay was 3-4 days, the longest, 13. it depends on your behavior and why you're there in the first place. 
the psychiatrist, dr. sanjeev venkataraman, (dr. raman, for short) can be pretty empty and fail to explain why you need a certain medication or give you an estimate for your discharge date. like most treatment facilities, more often than not, you will gain weight. the staff and psychiatrists will not care; you will be punished for not eating. 
your discharge date will likely be on a weekday. the psychiatrists rarely work on weekends. 
the groups range from rec. therapy (walking/exercising mindlessly in the adult gym for about an hour, making bracelets), and others. i cannot recall, as they were unimportant then and still unimportant now as i fail to remember them or their contents. 
the majority of adolescents were there for suicidal ideation. i wouldn't recommend sending your adolescent child here for substance abuse, as i recall, you are unable to mention anything related to addiction whatsoever. send them to a therapist. teen rehabs are disgusting and used for clout.
i don't know if harbor oaks made me worse in terms of suicidal ideation and destructive behaviors, though i know because of this facility and others, i've gained weight. this has sent my self-esteem to an all-time low. 
there have been reports of child abuse throughout this facility. i never saw or heard of anything like that whilst i was there multiple times. only after it'd been months after i left the most recent time i'd been there did i hear about a young child being slammed to the floor and getting a concussion. 
visitation times are, from what i recall, 3-5 times a week. phone calls twice a day, ten minutes. parents choose your contact list. only immediate family. 
as i mentioned you get no say in your aftercare and will likely be sent to a new oakland face to face location. this program, in particular, is pretty gross and please advocate for your rights. tell your parents not to send you. 
try to talk to your child before sending them away. sending them to a treatment facility such as harbor oaks may make them worse. do your research, don't believe everything you hear."
4,6807,4.0,0.2563,"people, place, rude, treat, work, bad, job, employee, unprofessional, attitude","my elderly mother went to this hospital because she has coronavirus and every and joint in her body hurts and is on fire and she can barely breathe. my elderly mother only had two people in line in front of her, and they took six people that came in after her, instead of taking her when it was her time. my elderly mother sat in the waiting room for over 6 hours screaming and crying, and when my elderly mother told the woman she could barely breathe she said, well you are still talking so it can't be that bad. they took a younger woman in that was complaining of stomach and vagina pain but she was all right enough to sit there and laugh with her mom and play video games on her device and she came in way after my elderly mother. it is so unethical sad and disgusting how the elderly are treated there. i plan on getting a hold of the medical board and the insurance company and putting up any reviews about this horrible degrading treatment. my elderly handicapped mother on the way out to her car also tripped and got hurt and not one employee could help her i will definitely be getting a hold of my attorney about this terrible unethical company. please, this sincerely goes out to all the people that have elderly family, do not take your elderly family members to this location unless you want them to be miss treated by unethical employees, that do not care about patients.
thank you. 
banner gateway hospital higley road."
5,5481,5.0,0.3443,"pain, give, back, doctor, leave, arm, fall, severe, head, break","nightmare experience going to uci er sunday, 2/23/20, with a dislocated shoulder.  dr matonis was the resident doctor.  they would not give me a mask saying i was not contagious. the box of masks was empty.  i got a real bad cold/cough at uci a month ago from the rn that was wearing a mask because he was sick with a cold.  i was sick that very night we left uci.  i had not gone anywhere else so knew i got it from that rn wearing the mask.   that is why i wanted a mask - to prevent getting sick again.  but, they would not give me one.  
i asked the doctor if she ever had put a shoulder back in the socket and was told she had done it many times and that every week someone comes in with a shoulder dislocated.  i soon found out she had no idea what to do and wondered if i was her first patient.  she had to ask the attending doctor how to put in lidocane. the attending doctor was instructing her.  when she was twisting my arm up and all around she kept asking the attending doctor if she was doing it right.  after 10 minutes of no luck and pain i told her i wanted an ortho doctor called in.   i told her an ortho doctor could do it.  i see on tv all the time where doctors put the shoulder back in the joint in a minute.  she refused to call out to the ortho doctor on-call and said they now have to try weights.  the tech tried to put weights around my elbow.  it caused a lot of elbow pain, so he then tried around my wrist.  extreme pain on my wrist.  i told him why don't you attach to my upper arm since that is closer to the dislocation.  he went out and  created the device to wrap around my upper arm and that worked.  that tech did a great job.  i wondered if they do this all the time how come no one knew how to relocate my shoulder and they would not call-out to an experienced doctor that would know what to do.  
the doctor also had another set of x-rays to see if after all her twisting it was now in the socket.  i told her it was not and that i did not want all the extra radiation when i knew it was still out.  she said radiation was low.   results showed shoulder was not in the socket.  i also told her those weights are not going to work and i want an ortho doctor.  she said we need to go in order and weights is the next step.   as the weights were hanging from my arm dr matonis told me to yell out when the shoulder goes back in the joint.  i told her i did not know it was out to begin with so how an i suppose to know when it goes back in.  she said i will know which is ridiculous because after they finally got my shoulder back in the joint the pain was still the same.  she kept telling me it would feel better.  it is now a week later and i still could not tell you if my shoulder is in the joint.  the pain in the middle of the upper arm is exactly the same.    
when the weights did not work she asked me if i wanted her to try again to force my arm in the joint.  i told her again i want an ortho doctor.  she said after weights the next step is to put me under in the trauma room.  i said what makes you think you can to it when i'm asleep, if you can't do it when i'm awake.  she said my arm will be easier to manipulate.  i again told her to try.  another male resident was pushing on the back of my shoulder as hard as he could.  his hard pushing would have hurt if he did that on any part of my body.  meanwhile, she was twisting my arm trying to get it in the socket.  the uci ladies (two) that would alternate sitting in the room across from my room (watching the patient in that room) kept turning their chairs around so they could watch.  they stared as if watching tv.  it was so rude! ! the doctors - resident, attending, rn, never thought to close my door a little so i could have privacy. 
after pushing/pulling, weights, pushing/pulling, she said we now should put you under. i again told her i want an ortho doctor and that an ortho doctor could have resolved this a long time ago.  she again told me she could do this. she said she was having such a hard time getting my shoulder back in because i waited so long to come in (i came in 5 hours after the fall).  this is a typical response from a woman that cannot get the job done and so blame their lack of expertise on the patient.  while waiting for a trauma room i asked the rn about getting an ortho doctor.  he said he did call-out.  dr matonis never told me that.  the trauma room was finally available.  it did not look to me like anyone was in any of the trauma rooms to begin with.  she told the tech to put a mask on me, but he told her is was not needed, since i had the nose tube. she then told others in the room that they will learn a lot when the ortho doctor comes.  after it was over the tech told me ortho, dr choi, was there and assisted.  dr matonis never told me anything.  never saw her after.  they wrapped  shoulder stabilizer around my bra under my clothes.  my belly showed. no one helped.  now x-rays show a possible fracture which did not show in 1st set."
6,4125,6.0,0.3831,"doctor, time, visit, week, appointment, find, month, today, make, issue","careful of this place. they cancel appointments without telling you. when you ask the supervisor why said she's not familiar with mychart. really?! my appointment was on mychart a couple of weeks ago. where did it go? someone cancelled it and it wasn't me. 

it's weird when you leave your last appointment with an appointment card of an appointment and somehow you find out that the appointment was cancelled by me before my last visit when i requested an earlier appointment. well why did the receptionist and the md himself say i already had a follow-up appointment scheduled in four months (the original appt).

even despite that it's the  staff's incompetence, they blame the patient instead and say the md (who's double-booked and covering for another provider on medical leave) who is doing me a favor by offering me appointments at times that don't work in my schedule. i purposely schedule my md appointments on the same day so i don't need to keep on taking vacation leave. so i had scheduled other md appointments purposely on the same day. i can't reschedule these appointment either as it is still with a specialist too. 

then i get the guilt trip that i should make the appointment time they gave me because they are accommodating me on the day i was supposed to have my original appointment...their mistake. if i don't take the appointment there is no such thing as a wait-list because i am already being accommodated so my next appointment which was supposed to be next week is now pushed back another six weeks. apparently my other doctors don't matter because they are doing me a favor by giving me an appointment. 

some people need to learn proper etiquette and customer service skills, especially the so-called supervisor tracy. never do you blame the patient for a mistake made by your staff..."
7,7800,7.0,0.2207,"review, experience, make, person, time, understand, thing, hope, write, feel","on friday, 4/17/2020, my grandma was taken to your medical facility, garfield medical center at around 4:00 pm. my grandma whom has tested positive for covid-19 began presenting worsening symptoms and due to her advanced age, we decided it would be best to take her to the hospital. we chose your facility because of your good reputation, nonetheless, we feel we were let down on this said day. my sister took our grandma in her car, taking a high risk of getting infected herself, for i could not transport her myself because i am also positive for covid-19 as well. we truly believe (my sister, my grandma, my mother, and i) that my grandma was de-serviced on this day. i understand the unique and precarious circumstances we are under does not allow for things to be normal, nonetheless, this does not mean for my grandma to sit in a car for two (2) hours, basically, unattended as my sister has no medical back-ground. the only thing that was done for my grandma was; insurance information, temperature, and basic vitals were taken on her upon arrival while in the car. as a matter of fact, my grandma never left the car for two hours, while waiting in the er parking lot under the assigned area. my sister kept on asking, politely, how much longer before grandma would be taken in, and she was given the runaround a few times. the staff did not take action to take my grandma in, until my sister finally lost some of her patience and composure, and raised her voice to let staff know she was leaving and she was taking grandma elsewhere. it was not until this moment that the staff finally came with a wheelchair and tried to do something trying to justify their delay. my sister stated to them that why did she have to raise her voice to get things done, that was not right, what if she had not raised her voice, how long would she have waited? that is a question my sister was not willing to gamble on with grandma. 
basically, nothing was done for my grandma, and yet, insurance information was taken which leads me to believe we will get billed for having had my grandma sit in her car outside the er for two hours. is this justifiable? consider the fact that none of us are currently working, therefore, income is a very serious issue. what will we get billed for, let me see, for nothing? how will you justify billing us for having had grandma, whom was identified as a senior citizen and positive for covid-19, to just sit in the car, hungry, and with uncertainty? my sister rushed my grandmother to alhambra hospital medical center and they quickly received her and attended to her care."
8,6702,8.0,0.3571,"call, mother, speak, phone, back, information, patient, number, contact, leave","mountain view hospital is the worst place for a loved one. i took my my mother to the emergency room on tuesday, june 09, 2020 she was wearing earrings and two diamond rings. i was separated from her at triage i asked to see her before i left her there. i was told that was not possible so unhappy i left. upon picking her up on thursday, june 11, 2020 she had a earlobe monitor on and her earrings had been removed. however, i was just concerned about getting her home i didn't comment on her missing her earrings and her diamond rings. i called the icu nurses station and spoke with chris she stated that she would have her supervisor veronica castro give me a call. i did receive a call stating that they had looked around and no earrings were to be found. veronica, stated she had sent an email to the department manager of the emergency room and have them call me. well i called the emergency room and stated when my mother was there she was wearing earrings, and two diamond rings i was quickly transferred to security and told it's shift change left me put you on hold while i log in after that i was told let me check in lost and found and placed on another hold. when they returned to the phone i was told there's nothing here. i asked what am i supposed to do my mother was wearing earrings, and two diamond rings when she arrived and didn't have them when she left. he stated you need to come in and fill out a report. where's the justice for senior citizens being robbed?
during my mothers stay i never received one single call from the nursing staff or doctor regarding what was going on. i called them daily and i still never received a call from a doctor. where is the compassion, caring, respect for human dignity and a regard for a patient's needs? 
on monday june 15, 2020 at approximately 1507 i called the patient advocate left a message and as of today thursday, june 18, 2020 still no call back. 
i would like to know why is that mountain view hospital doesn't follow standard protocol (documenting all personal items and sending them to security) when you have a patient wearing jewelry and in possession of personal items. 
i've not heard from anyone at mountain view hospital regarding the robbery of senior citizen.  i was told that there are people that say they like hospitals because it's a great place for jewelry."
9,8922,9.0,0.347,"test, doctor, back, blood, result, symptom, covid, home, send, high","i've been home about two hours now. i've debated for two hours whether i wanted to say anything or not. i've been sick since monday; it's saturday. it started out a little cough here and there. it progressively got a little worse. i started running low grade fevers and then would get chills. my nose was super stuffy. i thought ok i'm coming down with a sinus infection. i got antibiotics. they didn't work. as a matter of fact i started feeling worse; run down, fatigued, my body has been aching. today i started feeling short of breath. my chest hurt but not in that way you would think would come with a prolonged cough. more like a heavy, achy feeling. i've struggled to regain my breath several times today but i still didn't feel emergent. i weighed the options of getting health care with covid 19 so rampant but because i started struggling with air today and after asking the opinions of my triage professionals ( yes i work in healthcare) i decided i'd go to the er after i finished my shift. once i got to the room the dr explained he was ordering a flu test, a strep test (even though i had no sore throat at all) and a chest x-ray. results came back negative for everything and chest x ray showed no pneumonia. the dr tells me they won't test me for the corona virus unless i am admitted to the hospital and the only way for that to happen is if i had more emergent breathing issues. even though i was struggling to catch breaths my o2 sat was 99%. he tells me though that with all my symptoms he cannot rule out the virus and i was to return home to self quarantine until april 13. today is the 4th. upon discharge a different nurse that i hadn't met came in to give me my papers. i asked her, ""how do i know if i need to come back?"" this is why i'm writing. her answer floored me. she told me i shouldn't come back unless ""i'm so out of breath (i) can't talk or if i'm turning blue."" i asked if she was serious. she tells me ""yes but if you're turning blue call 911 so they can get you oxygen on the way here."" y'all i've been in healthcare for 15 years. i also have chronic health issues that have had me in and out of drs and ers and never in my life have i heard something so outrageous or felt treated so insignificant. i know there's a pandemic. i'm essential so i go to work and come home. i don't go out unless i absolutely have to. i heavily weighed wether i should go in or not and the care i received was what it should have been. they weren't full of patients, in fact it was pretty empty for 20:45 on a saturday. i know they are tired and over worked but something more needs to be done because if this is how we are screening patients for this virus that truly have all the symptoms no wonder people keep getting sick."
